business_id,business_name,business_address,business_city,business_state,business_postal_code,business_latitude,business_longitude,business_location,business_phone_number,inspection_id,inspection_date,inspection_score,inspection_type,violation_id,violation_description,risk_category,data_quality
89315,Sweetgreen Soma,171 2nd St,San Francisco,CA,94105,,,,,89315_20180126,01/26/2018 12:00:00 AM,88.0,Routine - Unscheduled,89315_20180126_103133,Foods not protected from contamination,Moderate Risk,low
89322,Cafe at the Tilden,345 Taylor St,San Francisco,CA,94102,,,,,89322_20180510,05/10/2018 12:00:00 AM,100.0,Routine - Unscheduled,,,,low
89324,August1Five,524 Van Ness Ave,San Francisco,CA,94102,,,,,89324_20161107,11/07/2016 12:00:00 AM,76.0,New Ownership,89324_20170302_103154,Unclean or degraded floors walls or ceilings,Low Risk,low
89328,Halal Wings Plus,533 Jones St,San Francisco,CA,94102,,,,,89328_20161215,12/15/2016 12:00:00 AM,96.0,Reinspection/Followup,89328_20171127_103139,Improper food storage,Low Risk,low
89335,Elmira Rosticceria,154 McAllister St,San Francisco,CA,94102,,,,,89335_20170214,02/14/2017 12:00:00 AM,79.0,New Ownership,89335_20170214_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk,low
89336,Miller's Rest,1085 Sutter St,San Francisco,CA,94109,,,,,89336_20180723,07/23/2018 12:00:00 AM,100.0,Routine - Unscheduled,89336_20180112_103131,Moderate risk vermin infestation,Moderate Risk,low
89338,Nabe,2151 Lombard St,San Francisco,CA,94123,,,,,89338_20161021,10/21/2016 12:00:00 AM,,New Construction,,,,low
89344,Me and Tasty,3970 17th St B,San Francisco,CA,94114,,,,14155344266,89344_20160928,09/28/2016 12:00:00 AM,94.0,New Ownership,89344_20180820_103154,Unclean or degraded floors walls or ceilings,Low Risk,low
89378,Duna,983 Valencia St,San Francisco,CA,94110,,,,,89378_20180503,05/03/2018 12:00:00 AM,98.0,Routine - Unscheduled,89378_20180503_103161,Low risk vermin infestation,Low Risk,low
89385,Finn Town Tavern,2251 Market St,San Francisco,CA,94114,,,,14155848661,89385_20160930,09/30/2016 12:00:00 AM,90.0,New Construction,89385_20180523_103131,Moderate risk vermin infestation,Moderate Risk,low
89386,Eagle Cafe,Pier 39  Space A-201,San Francisco,CA,94133,,,,,89386_20171201,12/01/2017 12:00:00 AM,87.0,New Ownership - Followup,89386_20180817_103108,Contaminated or adulterated food,High Risk,low
89396,Bambu Desserts & Drinks,"6050 Geary Blvd.,  Suite 101A",San Francisco,CA,94121,,,,,89396_20180906,09/06/2018 12:00:00 AM,88.0,Reinspection/Followup,89396_20170823_103132,Improper thawing methods,Moderate Risk,low
89404,Burger King #6414,4780 Mission St,San Francisco,CA,94112,,,,,89404_20161202,12/02/2016 12:00:00 AM,,Reinspection/Followup,89404_20171025_103154,Unclean or degraded floors walls or ceilings,Low Risk,low
89416,Nobhill Pizza & Shawerma,1534 California St,San Francisco,CA,94109,,,,14155772525,89416_20171006,10/06/2017 12:00:00 AM,94.0,Routine - Unscheduled,89416_20171006_103157,Food safety certificate or food handler card not available,Low Risk,low
89436,Elixiria,301 25th Ave,San Francisco,CA,,,,,14155946537,89436_20161007,10/07/2016 12:00:00 AM,,New Ownership,,,,low
89449,Burger King 4525,1701 Fillmore St,San Francisco,CA,94115,,,,14150643385,89449_20180910,09/10/2018 12:00:00 AM,88.0,Routine - Unscheduled,89449_20170623_103139,Improper food storage,Low Risk,low
89453,Burger King #4668,1690 Valencia St.,San Francisco,CA,94110,,,,,89453_20180518,05/18/2018 12:00:00 AM,90.0,Routine - Unscheduled,89453_20180518_103142,Unclean nonfood contact surfaces,Low Risk,low
89454,Tip Top Tapas Inc,110 Hunters Point Shipyard,San Francisco,CA,94188,,,,,89454_20161209,12/09/2016 12:00:00 AM,,New Ownership,,,,low
89459,FogcutterSF,1080 Howard St,San Francisco,CA,94103,,,,,89459_20161205,12/05/2016 12:00:00 AM,,New Ownership,,,,low
89462,Mazzat,501 Fell St.,San Francisco,CA,94102,,,,,89462_20180328,03/28/2018 12:00:00 AM,80.0,Routine - Unscheduled,89462_20180328_103107,Improper reheating of food,High Risk,low
89464,Mi Morena,2948 Folsom St,San Francisco,CA,94110,,,,,89464_20161011,10/11/2016 12:00:00 AM,,New Ownership,,,,low
89475,Lovejoy's Tea Room,1351 Church St,San Francisco,CA,94114,,,,14155646845,89475_20161110,11/10/2016 12:00:00 AM,92.0,New Ownership,89475_20180308_103131,Moderate risk vermin infestation,Moderate Risk,low
8948,SEGAFREDO,33 Powell St,San Francisco,CA,94103,37.784858,-122.407764,"(37.784858, -122.407764)",,8948_20151229,12/29/2015 12:00:00 AM,90.0,New Construction,8948_20161222_103133,Foods not protected from contamination,Moderate Risk,medium
89495,The Sarap Shop LLC,428 11th St,San Francisco,CA,94103,,,,14150740747,89495_20161021,10/21/2016 12:00:00 AM,100.0,New Ownership,89495_20180531_103142,Unclean nonfood contact surfaces,Low Risk,low
89497,RM 212,690 Sacramento St,San Francisco,CA,94111,,,,14155502780,89497_20180802,08/02/2018 12:00:00 AM,77.0,Reinspection/Followup,89497_20180622_103142,Unclean nonfood contact surfaces,Low Risk,low
89511,Peaches Patties,331 Cortland Ave.,San Francisco,CA,94110,,,,14155842640,89511_20180223,02/23/2018 12:00:00 AM,100.0,Routine - Unscheduled,,,,low
89512,Peaches Patties,2948 Folsom St,San Francisco,CA,94110,,,,,89512_20180413,04/13/2018 12:00:00 AM,100.0,Routine - Unscheduled,89512_20170809_103105,Improper cooling methods,High Risk,low
89515,One Waan Thai,2922 Diamond St,San Francisco,CA,94131,,,,,89515_20180803,08/03/2018 12:00:00 AM,96.0,Routine - Unscheduled,89515_20180803_103133,Foods not protected from contamination,Moderate Risk,low
89521,Coletta Gelato,685 Harrison St,San Francisco,CA,94107,,,,,89521_20180830,08/30/2018 12:00:00 AM,98.0,Routine - Unscheduled,89521_20180830_103144,Unapproved or unmaintained equipment or utensils,Low Risk,low
89535,Project juice,506 Castro St,San Francisco,CA,94114,,,,14156962612,89535_20180726,07/26/2018 12:00:00 AM,96.0,Routine - Unscheduled,89535_20180726_103116,Inadequate food safety knowledge or lack of certified food safety manager,Moderate Risk,low
89544,Seismic Coffee,298 Market St,San Francisco,CA,94108,,,,14155210201,89544_20180131,01/31/2018 12:00:00 AM,87.0,Routine - Unscheduled,89544_20180131_103150,Improper or defective plumbing,Low Risk,low
89545,The Pub,900 North Point St Ste. H104,San Francisco,CA,94109,,,,,89545_20161107,11/07/2016 12:00:00 AM,81.0,New Ownership,89545_20180615_103145,Improper storage of equipment utensils or linens,Low Risk,low
89559,Seismic Coffee,598 Market St,San Francisco,CA,94104,,,,,89559_20180131,01/31/2018 12:00:00 AM,96.0,Routine - Unscheduled,89559_20180131_103156,Permit license or inspection report not posted,Low Risk,low
89560,Smitten Ice Cream,432 Octavia St #1a,San Francisco,CA,94102,,,,,89560_20180222,02/22/2018 12:00:00 AM,100.0,Non-inspection site visit,89560_20170906_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk,low
89567,Glena's,632 20th St,San Francisco,CA,94107,,,,,89567_20170104,01/04/2017 12:00:00 AM,100.0,New Construction,,,,low
89569,Blue Bottle Coffee,2 South Park,San Francisco,CA,94107,,,,,89569_20180315,03/15/2018 12:00:00 AM,88.0,Reinspection/Followup,89569_20180220_103129,Insufficient hot water or running water,Moderate Risk,low
89580,Upper Cut,425 2nd St,San Francisco,CA,94107,,,,14155499916,89580_20161024,10/24/2016 12:00:00 AM,89.0,New Construction,89580_20170803_103133,Foods not protected from contamination,Moderate Risk,low
89590,Korean Bobcha,428 11th St,San Francisco,CA,94103,,,,14159241558,89590_20161024,10/24/2016 12:00:00 AM,83.0,New Ownership,89590_20170901_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk,low
89594,Luke's Local Inc.,960 Cole St.,San Francisco,CA,94117,38.482069,-122.738242,(27.916576,702434480,89594_20171211,12/11/2017 12:00:00 AM,94.0,Non-inspection site visit,89594_20171127_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk,medium
89598,Barry's Bootcamp,333 Bush St Ste. 101,San Francisco,CA,94104,,,,,89598_20180518,05/18/2018 12:00:00 AM,100.0,Routine - Unscheduled,,,,low
89599,La Boulange de San Francisco,222 Sutter St,San Francisco,CA,94108,,,,,89599_20161215,12/15/2016 12:00:00 AM,92.0,Routine - Unscheduled,89599_20161215_103139,Improper food storage,Low Risk,low
89623,Nectar Fresh,663 Haight St,San Francisco,CA,94117,,,,14155716742,89623_20170314,03/14/2017 12:00:00 AM,,Reinspection/Followup,,,,low
89633,Starbucks Coffee Company #28986,2675 Geary Blvd E104,San Francisco,CA,94118,,,,14156314994,89633_20170327,03/27/2017 12:00:00 AM,100.0,Routine - Unscheduled,89633_20180712_103144,Unapproved or unmaintained equipment or utensils,Low Risk,low
89640,The Bindery,1727 Haight St,San Francisco,CA,94117,,,,,89640_20180926,09/26/2018 12:00:00 AM,94.0,Routine - Unscheduled,89640_20180926_103156,Permit license or inspection report not posted,Low Risk,low
89643,Milkbean,881 Post St,San Francisco,CA,94109,,,,,89643_20180315,03/15/2018 12:00:00 AM,98.0,Routine - Unscheduled,89643_20180315_103145,Improper storage of equipment utensils or linens,Low Risk,low
89648,Zaoh Restaurant,1555 Mission St,San Francisco,CA,94103,,,,,89648_20180323,03/23/2018 12:00:00 AM,82.0,Routine - Unscheduled,89648_20180323_103103,High risk food holding temperature,High Risk,low
89652,Corks,4342 California St,San Francisco,CA,94118,,,,14150293835,89652_20161121,11/21/2016 12:00:00 AM,98.0,New Ownership,89652_20180614_103162,Other low risk violation,Low Risk,low
89653,"Amami, LLC",430 Geary St,San Francisco,CA,94102,,,,,89653_20180719,07/19/2018 12:00:00 AM,96.0,Foodborne Illness Investigation,89653_20180719_103157,Food safety certificate or food handler card not available,Low Risk,low
89654,Motel Capri,2015 Greenwich St,San Francisco,CA,94123,,,,,89654_20180717,07/17/2018 12:00:00 AM,,New Ownership - Followup,,,,low
89663,Overtime,4134 Geary Blvd,San Francisco,CA,94118,,,,,89663_20180725,07/25/2018 12:00:00 AM,92.0,Routine - Unscheduled,89663_20180725_103144,Unapproved or unmaintained equipment or utensils,Low Risk,low
89666,Native Baking Company,3861 24th St,San Francisco,CA,94114,,,,,89666_20180414,04/14/2018 12:00:00 AM,100.0,Routine - Unscheduled,,,,low
89678,Bonito Poke,2277 Shafter Ave,San Francisco,CA,,,,,14155535548,89678_20180305,03/05/2018 12:00:00 AM,100.0,Structural Inspection,89678_20181115_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk,low
89685,CafeLambretta,101 Townsend St,San Francisco,CA,94107,,,,,89685_20181009,10/09/2018 12:00:00 AM,96.0,Routine - Unscheduled,89685_20181009_103133,Foods not protected from contamination,Moderate Risk,low
89686,Big Fish Little Fish Poke,121 Spear St B09,San Francisco,CA,94105,,,,638904093,89686_20180227,02/27/2018 12:00:00 AM,82.0,Routine - Unscheduled,89686_20180227_103120,Moderate risk food holding temperature,Moderate Risk,low
89687,Mi Lindo Peru,3226 Mission St.,San Francisco,CA,94110,,,,14155644897,89687_20180522,05/22/2018 12:00:00 AM,88.0,Routine - Unscheduled,89687_20180522_103120,Moderate risk food holding temperature,Moderate Risk,low
89694,Homegrown Sustainable Sandwiches,222 Battery St,San Francisco,CA,94111,,,,14157569240,89694_20170314,03/14/2017 12:00:00 AM,100.0,Routine - Unscheduled,89694_20180213_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk,low
89696,Eurest Dining at First Republic Bank,1 Front St,San Francisco,CA,94111,,,,,89696_20180524,05/24/2018 12:00:00 AM,96.0,Routine - Unscheduled,89696_20180524_103127,Noncompliance with HAACP plan or variance,Moderate Risk,low
89701,Thomas Edison Charter Academy,3531 22nd St,San Francisco,CA,94114,,,,14155973330,89701_20180226,02/26/2018 12:00:00 AM,100.0,Routine - Unscheduled,,,,low
89710,Manila Bowl,1355 Market St Unit #10,San Francisco,CA,94103,,,,,89710_20180801,08/01/2018 12:00:00 AM,94.0,Complaint,89710_20180328_103129,Insufficient hot water or running water,Moderate Risk,low
89722,Country Grill (#3),333 Brannan St,San Francisco,CA,94107,,,,14155945898,89722_20161028,10/28/2016 12:00:00 AM,92.0,New Construction,89722_20170714_103157,Food safety certificate or food handler card not available,Low Risk,low
89723,Passione Pizza,Off the Grid,San Francisco,CA,,,,,14150208822,89723_20161108,11/08/2016 12:00:00 AM,91.0,New Construction,89723_20170429_103102,Unclean hands or improper use of gloves,High Risk,low
89728,Frena,132 6th St,San Francisco,CA,94103,,,,,89728_20180122,01/22/2018 12:00:00 AM,91.0,Routine - Unscheduled,89728_20180122_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk,low
89733,Hawker Fare,680 Valencia St.,San Francisco,CA,94110,,,,,89733_20180105,01/05/2018 12:00:00 AM,75.0,Reinspection/Followup,89733_20171120_103103,High risk food holding temperature,High Risk,low
89748,COOL!NARIA,431 2nd St,San Francisco,CA,94107,,,,14155830252,89748_20161114,11/14/2016 12:00:00 AM,100.0,New Construction,,,,low
89749,Calle-11,1501 Folsom St,San Francisco,CA,94103,,,,,89749_20180410,04/10/2018 12:00:00 AM,96.0,Routine - Unscheduled,89749_20180410_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk,low
89751,Fisherman's Grotto,2847 Taylor St,San Francisco,CA,94133,,,,,89751_20180330,03/30/2018 12:00:00 AM,78.0,Routine - Unscheduled,89751_20180330_103133,Foods not protected from contamination,Moderate Risk,low
89758,An Chi Inc,4683 Mission St,San Francisco,CA,94112,41.617107,-73.916282,,271280752178,89758_20171211,12/11/2017 12:00:00 AM,81.0,Routine - Unscheduled,89758_20171211_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk,low
89759,Lamas Peruvian Food Truck,Private Locations,San Francisco,CA,,,,,14150799866,89759_20161213,12/13/2016 12:00:00 AM,93.0,New Ownership,89759_20181109_103112,No hot water or running water,High Risk,low
89765,Simply Delish,5698 3rd St,San Francisco,CA,94124,,,,,89765_20170217,02/17/2017 12:00:00 AM,,New Ownership,,,,low
89772,UMA Casa,1550 Church St,San Francisco,CA,94131,,,,14155822264,89772_20180320,03/20/2018 12:00:00 AM,92.0,Routine - Unscheduled,89772_20180320_103139,Improper food storage,Low Risk,low
89773,Sushi Uma Inc,2146 Irving St,San Francisco,CA,94122,,,,14155969933,89773_20180514,05/14/2018 12:00:00 AM,94.0,Routine - Unscheduled,89773_20180514_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk,low
89775,Flores,2030 Union St,San Francisco,CA,94123,,,,,89775_20171019,10/19/2017 12:00:00 AM,91.0,Routine - Unscheduled,89775_20171019_103109,Unclean or unsanitary food contact surfaces,High Risk,low
89787,CRABSTERS,2800 Leavenworth St,San Francisco,CA,94133,,,,,89787_20180228,02/28/2018 12:00:00 AM,98.0,Routine - Unscheduled,89787_20180228_103150,Improper or defective plumbing,Low Risk,low
89788,Sajj,636 02nd St,San Francisco,CA,94107,,,,,89788_20170309,03/09/2017 12:00:00 AM,,New Ownership,89788_20170309_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk,low
89789,Parker,1399 18th St.,San Francisco,CA,94107,,,,,89789_20180716,07/16/2018 12:00:00 AM,87.0,Complaint,89789_20180327_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk,low
89790,What's Up Dog,300 De Haro St,San Francisco,CA,94103,,,,,89790_20161129,11/29/2016 12:00:00 AM,96.0,Routine - Unscheduled,89790_20161129_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk,low
89798,Tang Collection,1033 Taraval St,San Francisco,CA,94116,,,,14155666888,89798_20171130,11/30/2017 12:00:00 AM,82.0,Routine - Unscheduled,89798_20171130_103133,Foods not protected from contamination,Moderate Risk,low
89799,Lawton Tap Room,3645 Lawton St,San Francisco,CA,94122,,,,14155343465,89799_20170316,03/16/2017 12:00:00 AM,,Structural Inspection,,,,low
89803,Ushio Ramen,3128 16th St,San Francisco,CA,94103,,,,14155700318,89803_20161208,12/08/2016 12:00:00 AM,100.0,New Ownership,89803_20180417_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk,low
89826,K-OZ Camper,250 Beach St,San Francisco,CA,94133,,,,,89826_20180126,01/26/2018 12:00:00 AM,76.0,Routine - Unscheduled,89826_20180126_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk,low
89830,Stop-N-Wrap,1217 Geneva Ave,San Francisco,CA,94112,,,,,89830_20161207,12/07/2016 12:00:00 AM,90.0,New Ownership,89830_20180206_103120,Moderate risk food holding temperature,Moderate Risk,low
89833,AJ's BBQ  & Cafe,2275 San Jose St,San Francisco,CA,94112,,,,,89833_20180110,01/10/2018 12:00:00 AM,72.0,Reinspection/Followup,89833_20170106_103154,Unclean or degraded floors walls or ceilings,Low Risk,low
89834,Belcampo Meat Company LLC,"337 Seawall Lot A,  Land Area 1-1",San Francisco,CA,94158,,,,,89834_20170511,05/11/2017 12:00:00 AM,96.0,Routine - Unscheduled,89834_20170511_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk,low
89839,Cooksoo Truck LLC,Approved Private Locations,San Francisco,CA,,,,,14151275462,89839_20170202,02/02/2017 12:00:00 AM,96.0,New Ownership,89839_20170420_103129,Insufficient hot water or running water,Moderate Risk,low
89846,El Rinconcito Catracho,5201 3rd St.,San Francisco,CA,94124,,,,,89846_20170308,03/08/2017 12:00:00 AM,89.0,New Ownership,89846_20170104_103131,Moderate risk vermin infestation,Moderate Risk,low
89847,Mission Asia Noodle,5249 Mission St.,San Francisco,CA,94112,,,,,89847_20170710,07/10/2017 12:00:00 AM,,New Construction,89847_20170802_103133,Foods not protected from contamination,Moderate Risk,low
89865,Fermentation Lab,1230 Market St,San Francisco,CA,94102,,,,,89865_20171026,10/26/2017 12:00:00 AM,94.0,Routine - Unscheduled,89865_20171026_103154,Unclean or degraded floors walls or ceilings,Low Risk,low
89900,Tout Sweet Patisserie,170 O'Farrell St,San Francisco,CA,,,,,14155659020,89900_20161121,11/21/2016 12:00:00 AM,93.0,New Ownership,89900_20161206_103112,No hot water or running water,High Risk,low
89906,The Fudbox,2565 3rd St    Suite 307,San Francisco,CA,94107,,,,,89906_20170118,01/18/2017 12:00:00 AM,98.0,Routine - Unscheduled,89906_20170118_103154,Unclean or degraded floors walls or ceilings,Low Risk,low
89909,The Grilled Cheeezguy LLC,529 Stevenson St,San Francisco,CA,94103,,,,,89909_20180206,02/06/2018 12:00:00 AM,88.0,New Construction,89909_20180509_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk,low
89920,King Kee,101 Cyril Magnin St,San Francisco,CA,94102,,,,,89920_20180306,03/06/2018 12:00:00 AM,98.0,Routine - Unscheduled,89920_20180306_103156,Permit license or inspection report not posted,Low Risk,low
89922,Sheraton Fisherman's Wharf Hotel,2500 Mason St,San Francisco,CA,94133,,,,not ,Available,12/12/2017 12:00:00 AM,94.0,Routine - Unscheduled,89922_20171212_103144,Unapproved or unmaintained equipment or utensils,Low Risk,low
